incident_type,city,state,date_time,year,data type,subject_race,gender,subject_ethnicity,block_address,district,psa,age
Stop & Frisk,"Washington, D.C.",DC,9/4/13 18:22,2013,Person,Black,Male,Not Hispanic Or Latino,1400 B/O 4TH ST SW,1D,105.0,55
Stop & Frisk,"Washington, D.C.",DC,9/4/13 18:22,2013,Person,Black,Female,Not Hispanic Or Latino,1400 B/O 4TH ST SW,1D,105.0,54
Stop & Frisk,"Washington, D.C.",DC,9/5/13 11:42,2013,Person,Black,Male,Not Hispanic Or Latino,1100 B/O KENILWORTH AVE NE,1D,105.0,20
Stop & Frisk,"Washington, D.C.",DC,9/5/13 13:09,2013,Person,Black,Male,Unknown,1200 B/O HOWARD RD SE,7D,703.0,53
Stop & Frisk,"Washington, D.C.",DC,9/5/13 19:00,2013,Person,Black,Male,Not Hispanic Or Latino,DIX ST NE / EASTERN AVE NE,6D,608.0,42
Stop & Frisk,"Washington, D.C.",DC,9/5/13 19:59,2013,Person,Black,Female,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,51
Stop & Frisk,"Washington, D.C.",DC,9/5/13 19:59,2013,Person,Black,Female,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,34
Stop & Frisk,"Washington, D.C.",DC,9/5/13 19:59,2013,Person,Black,Male,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,51
Stop & Frisk,"Washington, D.C.",DC,9/5/13 19:59,2013,Person,Black,Male,Not Hispanic Or Latino,5300 B/O DIX ST NE,6D,608.0,23
Stop & Frisk,"Washington, D.C.",DC,9/5/13 22:00,2013,Person,Black,Male,Not Hispanic Or Latino,2600 B/O STANTON RD SE,7D,703.0,42
Stop & Frisk,"Washington, D.C.",DC,9/6/13 2:03,2013,Person,Black,Male,Unknown,1600 B/O S ST SE,6D,607.0,25
Stop & Frisk,"Washington, D.C.",DC,9/6/13 6:00,2013,Person,Black,Male,Unknown,2400 B/O GEORGIA AVE NW,3D,304.0,34
Stop & Frisk,"Washington, D.C.",DC,9/6/13 6:00,2013,Person,Unknown,Male,Hispanic Or Latino,2400 B/O GEORGIA AVE NW,3D,304.0,31
Stop & Frisk,"Washington, D.C.",DC,9/6/13 8:03,2013,Person,Black,Male,Unknown,4100 B/O MINNESOTA AVE NE,6D,602.0,27
Stop & Frisk,"Washington, D.C.",DC,9/6/13 18:22,2013,Person,Black,Male,Unknown,3700 B/O MINNESOTA AVE SE,6D,603.0,36
Stop & Frisk,"Washington, D.C.",DC,9/6/13 19:59,2013,Person,Black,Male,Not Hispanic Or Latino,1200 B/O MOUNT OLIVET RD NE,5D,506.0,19
Stop & Frisk,"Washington, D.C.",DC,9/6/13 21:04,2013,Person,Black,Male,Not Hispanic Or Latino,1ST PL NW / KENNEDY ST NW,4D,406.0,39
Stop & Frisk,"Washington, D.C.",DC,9/6/13 23:21,2013,Person,Black,Male,Not Hispanic Or Latino,4700 B/O NANNIE HELEN BURROUGHS AVE NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/7/13 0:24,2013,Person,Black,Male,Not Hispanic Or Latino,1400 B/O HALF ST SW,1D,105.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/7/13 3:29,2013,Person,Black,Male,Not Hispanic Or Latino,2200 B/O 18TH ST NW,3D,303.0,23
Stop & Frisk,"Washington, D.C.",DC,9/7/13 3:29,2013,Person,Black,Male,Not Hispanic Or Latino,2200 B/O 18TH ST NW,3D,303.0,23
Stop & Frisk,"Washington, D.C.",DC,9/7/13 3:29,2013,Person,Black,Male,Unknown,2200 B/O 18TH ST NW,3D,303.0,36
Stop & Frisk,"Washington, D.C.",DC,9/7/13 18:00,2013,Person,Black,Male,Not Hispanic Or Latino,1600 B/O NORTH CAROLINA AVE NE,1D,108.0,25
Stop & Frisk,"Washington, D.C.",DC,9/7/13 18:00,2013,Person,Black,Female,Not Hispanic Or Latino,1600 B/O NORTH CAROLINA AVE NE,1D,108.0,35
Stop & Frisk,"Washington, D.C.",DC,9/7/13 18:00,2013,Person,Black,Female,Not Hispanic Or Latino,1600 B/O NORTH CAROLINA AVE NE,1D,108.0,19
Stop & Frisk,"Washington, D.C.",DC,9/7/13 18:00,2013,Person,Black,Male,Not Hispanic Or Latino,1600 B/O NORTH CAROLINA AVE NE,1D,108.0,33
Stop & Frisk,"Washington, D.C.",DC,9/7/13 18:00,2013,Person,Black,Male,Unknown,1600 B/O NORTH CAROLINA AVE NE,1D,108.0,33
Stop & Frisk,"Washington, D.C.",DC,9/7/13 18:00,2013,Person,Black,Female,Not Hispanic Or Latino,1600 B/O NORTH CAROLINA AVE NE,1D,108.0,23
Stop & Frisk,"Washington, D.C.",DC,9/7/13 19:52,2013,Person,Black,Male,Unknown,2500 B/O CALVERT ST NW,2D,204.0,25
Stop & Frisk,"Washington, D.C.",DC,9/7/13 22:25,2013,Person,Black,Male,Not Hispanic Or Latino,4400 B/O ORD ST NE,6D,601.0,49
Stop & Frisk,"Washington, D.C.",DC,9/8/13 2:39,2013,Person,Black,Male,Not Hispanic Or Latino,0 B/O PATTERSON ST NE,5D,501.0,24
Stop & Frisk,"Washington, D.C.",DC,9/8/13 17:14,2013,Person,Black,Male,Unknown,DIVISION AVE NE / SHERIFF RD NE,6D,608.0,27
Stop & Frisk,"Washington, D.C.",DC,9/8/13 20:14,2013,Person,Black,Male,Not Hispanic Or Latino,900 B/O T ST NW,3D,305.0,19
Stop & Frisk,"Washington, D.C.",DC,9/8/13 20:15,2013,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / CHANNING ST NE,5D,502.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/8/13 20:15,2013,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / CHANNING ST NE,5D,502.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/8/13 22:07,2013,Person,Black,Male,Unknown,2500 B/O 18TH ST NW,3D,303.0,46
Stop & Frisk,"Washington, D.C.",DC,9/9/13 11:33,2013,Person,Black,Male,Not Hispanic Or Latino,1500 B/O 11TH ST NW,3D,307.0,24
Stop & Frisk,"Washington, D.C.",DC,9/9/13 11:33,2013,Person,Unknown,Unknown,Unknown,1500 B/O 11TH ST NW,3D,307.0,
Stop & Frisk,"Washington, D.C.",DC,9/9/13 15:00,2013,,,,,600 B/O ATLANTIC ST SE,7D,706.0,
Stop & Frisk,"Washington, D.C.",DC,9/9/13 16:07,2013,Person,White,Male,Unknown,700 B/O 7TH ST NW,1D,102.0,31
Stop & Frisk,"Washington, D.C.",DC,9/9/13 18:06,2013,Person,Black,Female,Not Hispanic Or Latino,4500 B/O EAST CAPITOL ST,6D,608.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/9/13 20:03,2013,Person,Black,Male,Unknown,4600 B/O BASS PL SE,6D,604.0,21
Stop & Frisk,"Washington, D.C.",DC,9/9/13 20:03,2013,Person,Black,Male,Not Hispanic Or Latino,4600 B/O BASS PL SE,6D,604.0,20
Stop & Frisk,"Washington, D.C.",DC,9/9/13 20:03,2013,Person,Black,Male,Unknown,4600 B/O BASS PL SE,6D,604.0,22
Stop & Frisk,"Washington, D.C.",DC,9/10/13 1:11,2013,Person,Black,Male,Not Hispanic Or Latino,10TH ST NW / MONROE ST NW,4D,409.0,22
Stop & Frisk,"Washington, D.C.",DC,9/10/13 2:01,2013,Person,Black,Male,Unknown,3800 B/O GEORGIA AVE NW,4D,404.0,39
Stop & Frisk,"Washington, D.C.",DC,9/10/13 3:47,2013,Person,Black,Male,Not Hispanic Or Latino,1400 B/O NEW JERSEY AVE NW,3D,308.0,19
Stop & Frisk,"Washington, D.C.",DC,9/10/13 9:40,2013,Person,Black,Male,Not Hispanic Or Latino,1600 B/O MORRIS RD SE,7D,702.0,24
Stop & Frisk,"Washington, D.C.",DC,9/10/13 11:33,2013,Person,Black,Male,Unknown,1500 B/O COLUMBIA RD NW,3D,304.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/10/13 11:33,2013,Person,Black,Male,Unknown,1500 B/O COLUMBIA RD NW,3D,304.0,18
Stop & Frisk,"Washington, D.C.",DC,9/10/13 11:33,2013,Person,Black,Male,Not Hispanic Or Latino,1500 B/O COLUMBIA RD NW,3D,304.0,20
Stop & Frisk,"Washington, D.C.",DC,9/10/13 13:45,2013,Person,Black,Female,Not Hispanic Or Latino,6TH ST SE / DARRINGTON ST SE,7D,706.0,20
Stop & Frisk,"Washington, D.C.",DC,9/10/13 20:10,2013,Person,Black,Male,Unknown,4200 B/O 2ND ST NW,4D,407.0,20
Stop & Frisk,"Washington, D.C.",DC,9/10/13 20:19,2013,Person,Black,Male,Unknown,100 B/O L ST SE,1D,106.0,37
Stop & Frisk,"Washington, D.C.",DC,9/10/13 21:51,2013,Person,Black,Male,Not Hispanic Or Latino,100 B/O Q ST NE,5D,502.0,Unknown
Stop & Frisk,"Washington, D.C.",DC,9/10/13 21:51,2013,Person,Black,Male,Not Hispanic Or Latino,100 B/O Q ST NE,5D,502.0,23
Stop & Frisk,"Washington, D.C.",DC,9/11/13 1:11,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O PARK RD NW,3D,302.0,38
Stop & Frisk,"Washington, D.C.",DC,9/11/13 1:11,2013,Person,Unknown,Unknown,Unknown,1300 B/O PARK RD NW,3D,302.0,
Stop & Frisk,"Washington, D.C.",DC,9/11/13 5:33,2013,Person,Black,Male,Unknown,800 B/O BLADENSBURG RD NE,5D,506.0,27
Stop & Frisk,"Washington, D.C.",DC,9/11/13 5:33,2013,Person,Black,Male,Unknown,800 B/O BLADENSBURG RD NE,5D,506.0,21
Stop & Frisk,"Washington, D.C.",DC,9/11/13 8:12,2013,Person,Black,Male,Not Hispanic Or Latino,1700 B/O LANG PL NE,5D,507.0,24
Stop & Frisk,"Washington, D.C.",DC,9/11/13 8:12,2013,Person,Unknown,Unknown,Unknown,1700 B/O LANG PL NE,5D,507.0,
Stop & Frisk,"Washington, D.C.",DC,9/11/13 8:12,2013,Person,Unknown,Unknown,Unknown,1700 B/O LANG PL NE,5D,507.0,
Stop & Frisk,"Washington, D.C.",DC,9/11/13 21:09,2013,Person,Unknown,Unknown,Unknown,400 B/O VARNUM ST NW,4D,407.0,
Stop & Frisk,"Washington, D.C.",DC,9/11/13 21:09,2013,Person,Unknown,Male,Hispanic Or Latino,400 B/O VARNUM ST NW,4D,407.0,51
Stop & Frisk,"Washington, D.C.",DC,9/11/13 21:09,2013,Person,White,Male,Unknown,400 B/O VARNUM ST NW,4D,407.0,49
Stop & Frisk,"Washington, D.C.",DC,9/11/13 23:17,2013,Person,Unknown,Male,Hispanic Or Latino,7100 B/O GEORGIA AVE NW,4D,401.0,31
Stop & Frisk,"Washington, D.C.",DC,9/12/13 1:30,2013,Person,Black,Male,Not Hispanic Or Latino,5100 B/O GEORGIA AVE NW,4D,403.0,24
Stop & Frisk,"Washington, D.C.",DC,9/12/13 3:18,2013,Person,Black,Male,Not Hispanic Or Latino,MINNESOTA AVE NE / RIDGE RD SE,6D,603.0,22
Stop & Frisk,"Washington, D.C.",DC,9/12/13 11:42,2013,Person,Black,Female,Not Hispanic Or Latino,1400 B/O STAPLES ST NE,5D,506.0,
Stop & Frisk,"Washington, D.C.",DC,9/12/13 11:42,2013,Person,Black,Male,Not Hispanic Or Latino,1400 B/O STAPLES ST NE,5D,506.0,
Stop & Frisk,"Washington, D.C.",DC,9/12/13 23:53,2013,Person,Black,Male,Unknown,GIRARD ST NW / SHERMAN AVE NW,3D,304.0,27
Stop & Frisk,"Washington, D.C.",DC,9/12/13 23:53,2013,Person,Black,Male,Unknown,GIRARD ST NW / SHERMAN AVE NW,3D,304.0,23
Stop & Frisk,"Washington, D.C.",DC,9/12/13 23:53,2013,Person,Black,Male,Not Hispanic Or Latino,GIRARD ST NW / SHERMAN AVE NW,3D,304.0,27
Stop & Frisk,"Washington, D.C.",DC,9/13/13 0:24,2013,Person,Black,Male,Not Hispanic Or Latino,800 B/O RITTENHOUSE ST NW,4D,402.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/13/13 0:24,2013,Person,Black,Male,Unknown,800 B/O RITTENHOUSE ST NW,4D,402.0,31
Stop & Frisk,"Washington, D.C.",DC,9/13/13 0:24,2013,Person,Black,Male,Unknown,800 B/O RITTENHOUSE ST NW,4D,402.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/13/13 0:24,2013,Person,Unknown,Unknown,Unknown,800 B/O RITTENHOUSE ST NW,4D,402.0,
Stop & Frisk,"Washington, D.C.",DC,9/13/13 1:29,2013,Person,Black,Male,Not Hispanic Or Latino,100 B/O Q ST NW,5D,501.0,32
Stop & Frisk,"Washington, D.C.",DC,9/13/13 11:12,2013,Person,Black,Female,Not Hispanic Or Latino,15TH ST NE / MARYLAND AVE NE,5D,507.0,55
Stop & Frisk,"Washington, D.C.",DC,9/13/13 13:02,2013,Person,Unknown,Male,Hispanic Or Latino,FLORIDA AVE NW / RHODE ISLAND AVE NW,3D,306.0,30
Stop & Frisk,"Washington, D.C.",DC,9/13/13 13:02,2013,Person,Unknown,Male,Hispanic Or Latino,FLORIDA AVE NW / RHODE ISLAND AVE NW,3D,306.0,27
Stop & Frisk,"Washington, D.C.",DC,9/13/13 13:02,2013,Person,Unknown,Male,Hispanic Or Latino,FLORIDA AVE NW / RHODE ISLAND AVE NW,3D,306.0,26
Stop & Frisk,"Washington, D.C.",DC,9/13/13 21:08,2013,Person,Black,Male,Not Hispanic Or Latino,900 B/O DELAWARE ST SW,1D,104.0,18
Stop & Frisk,"Washington, D.C.",DC,9/13/13 21:08,2013,Person,Black,Female,Not Hispanic Or Latino,900 B/O DELAWARE ST SW,1D,104.0,19
Stop & Frisk,"Washington, D.C.",DC,9/13/13 21:08,2013,Person,Black,Male,Not Hispanic Or Latino,900 B/O DELAWARE ST SW,1D,104.0,23
Stop & Frisk,"Washington, D.C.",DC,9/13/13 22:57,2013,Person,Black,Male,Not Hispanic Or Latino,2300 B/O 18TH ST NW,3D,303.0,19
Stop & Frisk,"Washington, D.C.",DC,9/13/13 23:44,2013,Person,Black,Male,Not Hispanic Or Latino,SIMMS PL NE / TRINIDAD AVE NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/13/13 23:44,2013,Person,Black,Male,Not Hispanic Or Latino,SIMMS PL NE / TRINIDAD AVE NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/13/13 23:44,2013,Person,Black,Male,Unknown,SIMMS PL NE / TRINIDAD AVE NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/13/13 23:44,2013,Person,Black,Male,Not Hispanic Or Latino,SIMMS PL NE / TRINIDAD AVE NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/13/13 23:44,2013,Person,Black,Male,Not Hispanic Or Latino,SIMMS PL NE / TRINIDAD AVE NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/14/13 0:49,2013,Person,White,Male,Not Hispanic Or Latino,1500 B/O U ST NW,3D,301.0,37
Stop & Frisk,"Washington, D.C.",DC,9/14/13 0:49,2013,Person,White,Male,Not Hispanic Or Latino,1500 B/O U ST NW,3D,301.0,21
Stop & Frisk,"Washington, D.C.",DC,9/14/13 0:49,2013,Person,White,Male,Not Hispanic Or Latino,1500 B/O U ST NW,3D,301.0,35
Stop & Frisk,"Washington, D.C.",DC,9/14/13 1:38,2013,Person,Black,Male,Not Hispanic Or Latino,2400 B/O 18TH ST NW,3D,303.0,18
Stop & Frisk,"Washington, D.C.",DC,9/14/13 2:08,2013,Person,Black,Male,Not Hispanic Or Latino,2400 B/O 18TH ST NW,3D,303.0,31
Stop & Frisk,"Washington, D.C.",DC,9/14/13 2:08,2013,Person,Black,Male,Unknown,2400 B/O 18TH ST NW,3D,303.0,28
Stop & Frisk,"Washington, D.C.",DC,9/14/13 2:08,2013,Person,Black,Male,Not Hispanic Or Latino,2400 B/O 18TH ST NW,3D,303.0,26
Stop & Frisk,"Washington, D.C.",DC,9/14/13 18:00,2013,Person,Black,Male,Not Hispanic Or Latino,3000 B/O GEORGIA AVE NW,3D,302.0,26
Stop & Frisk,"Washington, D.C.",DC,9/14/13 19:27,2013,Person,Black,Female,Not Hispanic Or Latino,1200 B/O NEW JERSEY AVE NW,3D,308.0,46
Stop & Frisk,"Washington, D.C.",DC,9/14/13 20:30,2013,Person,Black,Male,Unknown,5700 B/O SOUTHERN AVE SE,6D,604.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/14/13 20:30,2013,Person,Black,Male,Not Hispanic Or Latino,5700 B/O SOUTHERN AVE SE,6D,604.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/15/13 3:42,2013,Person,White,Male,Unknown,1200 B/O CONNECTICUT AVE NW,2D,208.0,28
Stop & Frisk,"Washington, D.C.",DC,9/15/13 18:45,2013,Person,Black,Male,Not Hispanic Or Latino,5600 B/O EADS ST NE,6D,608.0,22
Stop & Frisk,"Washington, D.C.",DC,9/16/13 1:30,2013,Person,Black,Male,Not Hispanic Or Latino,700 B/O 21ST ST NE,5D,507.0,22
Stop & Frisk,"Washington, D.C.",DC,9/16/13 1:30,2013,Person,Black,Male,Not Hispanic Or Latino,700 B/O 21ST ST NE,5D,507.0,25
Stop & Frisk,"Washington, D.C.",DC,9/16/13 3:56,2013,Person,Black,Male,Not Hispanic Or Latino,0 B/O 46TH PL NE,6D,608.0,20
Stop & Frisk,"Washington, D.C.",DC,9/16/13 13:00,2013,Person,Black,Male,Not Hispanic Or Latino,100 B/O YUMA ST SE,7D,707.0,21
Stop & Frisk,"Washington, D.C.",DC,9/16/13 13:00,2013,Person,Black,Male,Not Hispanic Or Latino,100 B/O YUMA ST SE,7D,707.0,34
Stop & Frisk,"Washington, D.C.",DC,9/16/13 13:00,2013,Person,Black,Male,Unknown,100 B/O YUMA ST SE,7D,707.0,28
Stop & Frisk,"Washington, D.C.",DC,9/16/13 13:00,2013,Person,Black,Male,Not Hispanic Or Latino,100 B/O YUMA ST SE,7D,707.0,36
Stop & Frisk,"Washington, D.C.",DC,9/16/13 13:27,2013,Person,Black,Male,Not Hispanic Or Latino,K ST NW / THOMAS JEFFERSON ST NW,2D,206.0,22
Stop & Frisk,"Washington, D.C.",DC,9/16/13 13:34,2013,Person,White,Male,Not Hispanic Or Latino,NEW YORK AVE NW / NORTH CAPITOL ST NW,5D,501.0,48
Stop & Frisk,"Washington, D.C.",DC,9/16/13 15:38,2013,Person,Black,Male,Unknown,400 B/O C ST SW,1D,105.0,52
Stop & Frisk,"Washington, D.C.",DC,9/16/13 17:39,2013,Person,Black,Male,Not Hispanic Or Latino,1900 B/O MASSACHUSETTS AVE SE,,,26
Stop & Frisk,"Washington, D.C.",DC,9/16/13 19:39,2013,Person,Black,Male,Unknown,1800 B/O ADAMS MILL RD NW,3D,303.0,47
Stop & Frisk,"Washington, D.C.",DC,9/17/13 1:36,2013,Person,Black,Male,Not Hispanic Or Latino,0 B/O M ST NW,1D,103.0,23
Stop & Frisk,"Washington, D.C.",DC,9/17/13 11:39,2013,Person,Black,Male,Not Hispanic Or Latino,1000 B/O PERRY ST NE,5D,504.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/13 13:47,2013,Person,Black,Female,Not Hispanic Or Latino,5000 B/O ROCK CREEK CHURCH RD NE,4D,405.0,19
Stop & Frisk,"Washington, D.C.",DC,9/17/13 13:47,2013,Person,Black,Female,Unknown,5000 B/O ROCK CREEK CHURCH RD NE,4D,405.0,23
Stop & Frisk,"Washington, D.C.",DC,9/17/13 13:47,2013,Person,Black,Male,Not Hispanic Or Latino,5000 B/O ROCK CREEK CHURCH RD NE,4D,405.0,25
Stop & Frisk,"Washington, D.C.",DC,9/17/13 13:59,2013,Person,Black,Male,Not Hispanic Or Latino,2100 B/O SUDBURY PL NW,4D,401.0,30
Stop & Frisk,"Washington, D.C.",DC,9/17/13 17:17,2013,Person,Black,Male,Unknown,4900 B/O SOUTH DAKOTA AVE NE,4D,405.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/13 20:19,2013,Person,Black,Male,Not Hispanic Or Latino,4300 B/O EAST CAPITOL ST NE,6D,603.0,33
Stop & Frisk,"Washington, D.C.",DC,9/17/13 20:19,2013,Person,Black,Male,Not Hispanic Or Latino,4300 B/O EAST CAPITOL ST NE,6D,603.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/13 20:19,2013,Person,Black,Male,Not Hispanic Or Latino,4300 B/O EAST CAPITOL ST NE,6D,603.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/13 23:39,2013,Person,Black,Male,Unknown,4000 B/O 1ST ST SE,7D,708.0,18
Stop & Frisk,"Washington, D.C.",DC,9/17/13 23:39,2013,Person,Black,Male,Unknown,4000 B/O 1ST ST SE,7D,708.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/13 23:39,2013,Person,Black,Male,Unknown,4000 B/O 1ST ST SE,7D,708.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/18/13 1:03,2013,Person,Unknown,Male,Hispanic Or Latino,3600 B/O 10TH ST NW,4D,409.0,
Stop & Frisk,"Washington, D.C.",DC,9/18/13 1:03,2013,Person,Unknown,Female,Hispanic Or Latino,3600 B/O 10TH ST NW,4D,409.0,
Stop & Frisk,"Washington, D.C.",DC,9/18/13 1:03,2013,Person,Unknown,Female,Hispanic Or Latino,3600 B/O 10TH ST NW,4D,409.0,
Stop & Frisk,"Washington, D.C.",DC,9/18/13 1:03,2013,Person,Unknown,Male,Hispanic Or Latino,3600 B/O 10TH ST NW,4D,409.0,
Stop & Frisk,"Washington, D.C.",DC,9/18/13 1:21,2013,Person,Black,Male,Unknown,100 B/O IRVINGTON ST SW,7D,708.0,33
Stop & Frisk,"Washington, D.C.",DC,9/18/13 3:09,2013,Person,Unknown,Male,Hispanic Or Latino,5800 B/O GEORGIA AVE NW,,,33
Stop & Frisk,"Washington, D.C.",DC,9/18/13 3:09,2013,Person,Unknown,Unknown,Unknown,5800 B/O GEORGIA AVE NW,,,
Stop & Frisk,"Washington, D.C.",DC,9/18/13 3:29,2013,,,,,700 B/O K ST NE,1D,104.0,
Stop & Frisk,"Washington, D.C.",DC,9/18/13 4:52,2013,Person,Black,Male,Unknown,5000 B/O H ST SE,6D,604.0,28
Stop & Frisk,"Washington, D.C.",DC,9/18/13 4:52,2013,Person,Black,Male,Unknown,5000 B/O H ST SE,6D,604.0,27
Stop & Frisk,"Washington, D.C.",DC,9/18/13 8:37,2013,Person,Black,Male,Not Hispanic Or Latino,600 B/O EDGEWOOD ST NE,5D,502.0,27
Stop & Frisk,"Washington, D.C.",DC,9/18/13 13:39,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O MORRIS RD SE,7D,703.0,18
Stop & Frisk,"Washington, D.C.",DC,9/18/13 17:55,2013,Person,White,Female,Not Hispanic Or Latino,2ND ST NW / E ST NW,1D,103.0,27
Stop & Frisk,"Washington, D.C.",DC,9/18/13 18:42,2013,Person,Black,Male,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/18/13 18:42,2013,Person,Black,Male,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,22
Stop & Frisk,"Washington, D.C.",DC,9/18/13 18:42,2013,Person,Black,Male,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,45
Stop & Frisk,"Washington, D.C.",DC,9/18/13 19:50,2013,Person,Black,Male,Not Hispanic Or Latino,1700 B/O P ST NW,2D,208.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/18/13 19:50,2013,Person,Black,Male,Not Hispanic Or Latino,1700 B/O P ST NW,2D,208.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/18/13 19:50,2013,Person,Unknown,Male,Unknown,1700 B/O P ST NW,2D,208.0,74
Stop & Frisk,"Washington, D.C.",DC,9/18/13 19:50,2013,Person,White,Female,Not Hispanic Or Latino,1700 B/O P ST NW,2D,208.0,51
Stop & Frisk,"Washington, D.C.",DC,9/18/13 19:52,2013,Person,Black,Male,Unknown,600 B/O ROXBORO PL NW,4D,402.0,23
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,23
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Female,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,24
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Female,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,19
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Female,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,23
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,21
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,20
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Male,Unknown,1300 B/O LONGFELLOW ST NW,4D,403.0,55
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,62
Stop & Frisk,"Washington, D.C.",DC,9/19/13 0:29,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O LONGFELLOW ST NW,4D,403.0,19
Stop & Frisk,"Washington, D.C.",DC,9/19/13 2:01,2013,Person,Black,Female,Not Hispanic Or Latino,1300 B/O W ST NW,3D,305.0,
Stop & Frisk,"Washington, D.C.",DC,9/19/13 2:01,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O W ST NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/19/13 2:01,2013,Person,Black,Male,Not Hispanic Or Latino,1300 B/O W ST NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/19/13 3:47,2013,Person,Black,Male,Unknown,200 B/O V ST NW,3D,306.0,18
Stop & Frisk,"Washington, D.C.",DC,9/19/13 12:09,2013,Person,Black,Male,Not Hispanic Or Latino,3300 B/O 14TH ST NW,3D,302.0,59
Stop & Frisk,"Washington, D.C.",DC,9/19/13 13:00,2013,Person,Black,Male,Not Hispanic Or Latino,200 B/O PARKER ST NE,1D,104.0,43
Stop & Frisk,"Washington, D.C.",DC,9/19/13 17:39,2013,Person,Unknown,Male,Hispanic Or Latino,9TH ST NW / GALLATIN ST NW,4D,407.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/19/13 18:18,2013,Person,Black,Male,Not Hispanic Or Latino,3200 B/O HIATT PL NW,3D,302.0,59
Stop & Frisk,"Washington, D.C.",DC,9/20/13 3:02,2013,Person,Black,Male,Not Hispanic Or Latino,700 B/O E ST SE,1D,107.0,22
Stop & Frisk,"Washington, D.C.",DC,9/20/13 3:02,2013,Person,Black,Male,Unknown,700 B/O E ST SE,1D,107.0,35
Stop & Frisk,"Washington, D.C.",DC,9/20/13 3:02,2013,Person,Unknown,Unknown,Unknown,700 B/O E ST SE,1D,107.0,
Stop & Frisk,"Washington, D.C.",DC,9/20/13 17:15,2013,Person,Black,Male,Not Hispanic Or Latino,200 B/O N ST SW,1D,105.0,22
